9.266619384288787842e-02,3.878435194492340088e-01,-4.495036602020263672e-01,2.340933829545974731e-01,5.395625233650207520e-01,-1.986780911684036255e-01,-4.791345819830894470e-02,-2.480823993682861328e-01,-7.047266513109207153e-02,-7.383368164300918579e-02,-3.063115291297435760e-02,2.182100713253021240e-01,-6.471660137176513672e-01,-6.871818900108337402e-01,1.565157473087310791e-01,-9.848582744598388672e-01
-1.288688480854034424e-01,4.466929286718368530e-02,-2.438213080167770386e-01,-5.271569639444351196e-02,2.041004896163940430e-01,1.883412748575210571e-01,5.778087303042411804e-03,-3.279988467693328857e-01,-3.070097565650939941e-01,2.237659394741058350e-01,1.583378016948699951e-02,-1.693501174449920654e-01,3.089448511600494385e-01,-8.080399632453918457e-01,-1.816692501306533813e-01,-5.031100511550903320e-01
3.811632841825485229e-02,-1.476805508136749268e-01,8.288777619600296021e-02,-1.181279942393302917e-01,4.323003590106964111e-01,3.264218866825103760e-01,1.619466990232467651e-01,2.847739160060882568e-01,-4.334583580493927002e-01,6.235450506210327148e-01,-9.138067811727523804e-02,7.436909526586532593e-02,-1.078065261244773865e-01,-5.778926014900207520e-01,-8.142351359128952026e-02,-5.804998874664306641e-01
-3.417669236660003662e-02,-1.250250339508056641e-01,1.877309381961822510e-01,-2.055544257164001465e-01,4.843794107437133789e-01,3.092669844627380371e-01,4.138505458831787109e-01,-4.649848639965057373e-01,-8.328664302825927734e-01,3.113317489624023438e-01,2.552780210971832275e-01,-2.730582952499389648e-01,-4.203857481479644775e-02,-9.942272901535034180e-01,-1.287276744842529297e-01,-7.442479729652404785e-01
-3.546045124530792236e-01,-4.939652606844902039e-02,-1.101600453257560730e-01,1.811659187078475952e-01,4.032185971736907959e-01,1.118899509310722351e-01,-1.869954615831375122e-01,-3.653452545404434204e-02,-5.116717815399169922e-01,4.014207422733306885e-01,1.120636686682701111e-01,-8.781937509775161743e-02,-9.633935987949371338e-03,-8.687036037445068359e-01,9.523090720176696777e-02,-5.965585708618164062e-01
-1.002167612314224243e-01,1.595891863107681274e-01,1.349264383316040039e-01,-3.665960729122161865e-01,2.358789592981338501e-01,5.101307034492492676e-01,-7.530590891838073730e-01,1.642302423715591431e-01,7.339382171630859375e-02,3.841664493083953857e-01,-2.123769223690032959e-01,-3.221454843878746033e-02,2.936581075191497803e-01,-5.552675127983093262e-01,1.141413301229476929e-02,-2.746136784553527832e-01
-8.667281270027160645e-02,6.577221304178237915e-02,-2.124081403017044067e-01,-2.459877878427505493e-01,3.058559820055961609e-02,4.285435751080513000e-02,-4.964884221553802490e-01,-4.643929600715637207e-01,-1.338891237974166870e-01,4.658014774322509766e-01,-6.396750919520854950e-03,-1.482870727777481079e-01,1.596083641052246094e-01,-5.179628729820251465e-01,-1.773621588945388794e-01,-7.967060804367065430e-01
-7.559637725353240967e-02,-1.363154798746109009e-01,-1.467834562063217163e-01,-7.593145221471786499e-02,8.835399057716131210e-04,2.260098010301589966e-01,-2.817851305007934570e-01,5.774487257003784180e-01,-3.181526064872741699e-02,7.796488404273986816e-01,-3.305685520172119141e-01,-1.978638023138046265e-01,-9.699463099241256714e-02,-2.949466109275817871e-01,1.371303014457225800e-02,-3.601357638835906982e-01
-5.376479029655456543e-01,3.165467083454132080e-01,3.065415620803833008e-01,-7.806530594825744629e-01,4.546783864498138428e-01,-4.979653283953666687e-02,-1.443818956613540649e-01,-4.460017196834087372e-03,-4.211920797824859619e-01,1.167327836155891418e-01,2.290387153625488281e-01,6.148066520690917969e-01,6.444236636161804199e-02,-1.603765934705734253e-01,-2.789027430117130280e-02,-8.183896541595458984e-01
-9.821318835020065308e-02,1.572346538305282593e-01,-3.685414791107177734e-01,-7.093264907598495483e-02,2.282792031764984131e-01,-7.341128587722778320e-02,-2.133308351039886475e-02,1.936286836862564087e-01,-3.562431633472442627e-01,2.834402620792388916e-01,8.717233687639236450e-02,1.051811948418617249e-01,-2.988800406455993652e-01,-6.485413312911987305e-01,1.204143762588500977e-01,-4.425826668739318848e-01
-4.150163233280181885e-01,3.633984029293060303e-01,-3.655964881181716919e-02,3.126723468303680420e-01,2.624158561229705811e-01,1.325613558292388916e-01,-2.515126168727874756e-01,-1.935302168130874634e-01,-1.320396512746810913e-01,2.235622517764568329e-02,-1.926206946372985840e-01,2.605389356613159180e-01,-1.897429227828979492e-01,-7.448760867118835449e-01,-1.172651723027229309e-01,-9.655251502990722656e-01
-1.514786481857299805e-01,-1.992424130439758301e-01,3.723878785967826843e-02,2.146052662283182144e-03,6.343780159950256348e-01,3.134069144725799561e-01,1.439610421657562256e-01,4.161102473735809326e-01,-6.565512418746948242e-01,2.094347476959228516e-01,1.431488245725631714e-01,-3.195472657680511475e-01,-1.015658006072044373e-01,-5.703510642051696777e-01,1.985406279563903809e-01,-2.662007510662078857e-01
1.558903604745864868e-01,3.838083148002624512e-01,-4.254200160503387451e-01,3.427434563636779785e-01,4.822604060173034668e-01,3.668212294578552246e-01,2.224694378674030304e-02,-2.360946498811244965e-02,2.518285512924194336e-01,7.449080348014831543e-01,2.471217364072799683e-01,1.044139862060546875e-01,2.637935876846313477e-01,-5.564839839935302734e-01,-2.954376041889190674e-01,-4.543108940124511719e-01
1.128813773393630981e-01,8.157178759574890137e-02,-2.625729329884052277e-02,-2.634085118770599365e-01,7.439965009689331055e-01,2.804196774959564209e-01,3.338020294904708862e-02,-1.509500145912170410e-01,-1.733232587575912476e-01,5.312451124191284180e-01,2.156334966421127319e-01,-2.625503540039062500e-01,1.102257743477821350e-01,-6.977830529212951660e-01,6.951823085546493530e-02,-4.728404581546783447e-01
-1.565407775342464447e-02,-1.633398234844207764e-01,-1.687853485345840454e-01,-2.898046076297760010e-01,5.357865691184997559e-01,1.310217082500457764e-01,-2.373203486204147339e-01,1.110367774963378906e-01,-3.920621275901794434e-01,4.358572661876678467e-01,2.619086205959320068e-01,-3.687890991568565369e-02,-4.089228212833404541e-01,-6.858105659484863281e-01,5.067962408065795898e-02,-4.525594711303710938e-01
9.704058617353439331e-02,-1.361643970012664795e-01,-1.039713025093078613e-01,1.876050531864166260e-01,5.109632611274719238e-01,-5.563535913825035095e-02,2.282462120056152344e-01,2.391345947980880737e-01,-4.328832328319549561e-01,2.798318862915039062e-01,1.896947622299194336e-01,2.656271867454051971e-02,-5.393767952919006348e-01,-8.554995656013488770e-01,4.525392130017280579e-02,-1.007341384887695312e+00
2.755581140518188477e-01,5.351883918046951294e-02,-4.010432958602905273e-01,-1.070871800184249878e-01,5.117076039314270020e-01,4.669872224330902100e-01,-2.320572584867477417e-01,5.264805555343627930e-01,-3.541390299797058105e-01,1.208987236022949219e-01,-5.365315079689025879e-01,-4.958841502666473389e-01,3.277095854282379150e-01,-7.944291830062866211e-01,-2.690812647342681885e-01,-5.252935737371444702e-02
-4.338870942592620850e-01,-2.909730970859527588e-01,2.787228859961032867e-02,2.037205100059509277e-01,1.528532058000564575e-01,2.243948280811309814e-01,-2.038292884826660156e-01,2.496416214853525162e-03,-3.540131449699401855e-01,3.737078607082366943e-01,2.991782128810882568e-01,-6.633301079273223877e-02,-5.203130245208740234e-01,-6.056555509567260742e-01,-3.158524334430694580e-01,-8.629918098449707031e-01
-4.162145555019378662e-01,-3.972229361534118652e-01,-4.183459281921386719e-01,4.826870262622833252e-01,5.853007435798645020e-01,-6.486605107784271240e-02,-2.325679361820220947e-02,1.454912722110748291e-01,-6.579172611236572266e-01,4.426390826702117920e-01,2.762646675109863281e-01,-2.035469561815261841e-01,-3.157157599925994873e-01,-5.937574505805969238e-01,-2.144256681203842163e-01,-7.868348956108093262e-01
4.645358920097351074e-01,-1.119640693068504333e-01,-4.135676622390747070e-01,6.713201403617858887e-01,4.312615469098091125e-02,5.816547870635986328e-01,1.659213006496429443e-01,9.034066796302795410e-01,2.039869129657745361e-01,5.711297988891601562e-01,-1.268896609544754028e-01,-4.234205484390258789e-01,-3.353947699069976807e-01,-7.529224753379821777e-01,-2.118406891822814941e-01,-1.842995434999465942e-01
-2.266624718904495239e-01,-1.811018735170364380e-01,-1.335012018680572510e-01,1.514139473438262939e-01,4.925754964351654053e-01,8.495102077722549438e-02,3.943354785442352295e-01,-4.661818500608205795e-03,-4.871914386749267578e-01,3.882283866405487061e-01,1.388891935348510742e-01,2.361010313034057617e-01,-5.626079067587852478e-02,-7.875985503196716309e-01,-1.051996871829032898e-01,-6.932982206344604492e-01
-5.748903751373291016e-02,2.749660611152648926e-01,-3.714370727539062500e-02,5.164236426353454590e-01,2.279342859983444214e-01,2.515840828418731689e-01,2.542539238929748535e-01,1.730472594499588013e-01,-2.875504493713378906e-01,1.105034202337265015e-01,-7.066760957241058350e-02,-2.897736988961696625e-02,-4.497309327125549316e-01,-7.018497586250305176e-01,-1.268315166234970093e-01,-9.130569696426391602e-01
1.434853374958038330e-01,5.129319429397583008e-01,-2.194771617650985718e-01,-1.370706260204315186e-01,5.204246640205383301e-01,1.541820261627435684e-02,-3.814155980944633484e-02,-2.459958195686340332e-01,-3.240195512771606445e-01,5.157852768898010254e-01,7.216844242066144943e-03,3.386122882366180420e-01,-6.548510193824768066e-01,-4.259109199047088623e-01,-4.859963059425354004e-02,-9.651498794555664062e-01
-3.345264494419097900e-01,-3.106565475463867188e-01,-4.627944156527519226e-02,2.220574617385864258e-01,2.722939550876617432e-01,6.004955768585205078e-01,-8.240686357021331787e-02,4.702126383781433105e-01,-1.816647350788116455e-01,3.641610443592071533e-01,-1.466395556926727295e-01,-3.117189407348632812e-01,3.918625414371490479e-02,-5.422093868255615234e-01,-3.778563737869262695e-01,-1.733563095331192017e-01
-1.362511813640594482e-01,-5.151792764663696289e-01,-1.653962433338165283e-01,-1.696921586990356445e-01,2.746564708650112152e-02,-7.371467351913452148e-02,-4.742513000965118408e-01,2.088554948568344116e-01,-2.644589543342590332e-01,9.610890150070190430e-01,2.474582046270370483e-01,2.628856301307678223e-01,-5.482443049550056458e-02,-5.960787534713745117e-01,2.883009910583496094e-01,-5.569635033607482910e-01
1.414300948381423950e-01,2.546862363815307617e-01,3.171183867380023003e-03,3.202287554740905762e-01,-3.598926067352294922e-01,2.246963828802108765e-01,3.553636968135833740e-01,-2.433333396911621094e-01,-2.915430963039398193e-01,-2.601775228977203369e-01,-3.030728995800018311e-01,-4.699436128139495850e-01,-2.428542822599411011e-01,5.616412498056888580e-03,-2.069137431681156158e-02,-1.015416860580444336e+00
-1.984270811080932617e-01,1.422777175903320312e-01,2.966820597648620605e-01,-2.063098996877670288e-01,3.337627649307250977e-01,4.327173829078674316e-01,-4.519922733306884766e-01,1.147147417068481445e-01,1.045142859220504761e-01,8.565903455018997192e-02,3.621828258037567139e-01,-2.452502101659774780e-01,-2.487169802188873291e-01,1.151567548513412476e-01,6.636383011937141418e-03,-6.012791991233825684e-01
-4.733325541019439697e-01,-6.143132224678993225e-02,1.521092504262924194e-01,9.084986150264739990e-02,4.476648867130279541e-01,2.373049110174179077e-01,3.597076535224914551e-01,3.837099373340606689e-01,-8.975921273231506348e-01,4.372957646846771240e-01,-1.115558147430419922e-01,5.658294633030891418e-02,-4.879846423864364624e-02,-7.662255167961120605e-01,7.775809615850448608e-02,-4.979501068592071533e-01
3.609023988246917725e-02,-2.386520802974700928e-01,8.400689065456390381e-02,-1.103391721844673157e-01,2.219889163970947266e-01,3.510648310184478760e-01,-7.300894707441329956e-02,-1.445800960063934326e-01,-4.333341419696807861e-01,4.678581058979034424e-01,4.163160324096679688e-01,9.353908896446228027e-02,-4.652271568775177002e-01,-5.518912076950073242e-01,-2.842517793178558350e-01,-8.481916785240173340e-01
1.867272704839706421e-01,-4.084029793739318848e-01,-5.939052700996398926e-01,5.529580712318420410e-01,8.962311744689941406e-01,-3.691388294100761414e-02,2.014368027448654175e-01,-9.498893469572067261e-02,-6.085727810859680176e-01,7.781231999397277832e-01,1.043254807591438293e-01,1.765889972448348999e-01,-1.576542854309082031e-01,-4.811316132545471191e-01,-4.352706968784332275e-01,-1.181904077529907227e+00
