1.881103962659835815e-01,-7.413533926010131836e-01,-3.996920883655548096e-01,4.826558232307434082e-01,-1.016391158103942871e+00,-1.052012085914611816e+00,6.452708244323730469e-01,-8.342213034629821777e-01
-1.586916893720626831e-01,1.085380688309669495e-01,3.759861886501312256e-01,-2.234828472137451172e-01,-1.923214793205261230e-01,-9.266318082809448242e-01,5.289119482040405273e-01,-1.075671792030334473e+00
1.066534444689750671e-01,-4.865852296352386475e-01,-2.594374716281890869e-01,5.677782893180847168e-01,-5.741831064224243164e-01,-1.197054505348205566e+00,7.615074515342712402e-01,-7.750518918037414551e-01
-1.571577601134777069e-02,-4.940713346004486084e-01,3.447982668876647949e-01,4.379022717475891113e-01,-8.468527346849441528e-02,-1.082655668258666992e+00,2.773122787475585938e-01,-1.017151117324829102e+00
8.428116142749786377e-02,-4.171158969402313232e-01,6.497973203659057617e-01,2.025606110692024231e-02,-2.318379282951354980e-01,-8.828475475311279297e-01,1.796211600303649902e-01,-9.065494537353515625e-01
-2.231169492006301880e-01,-2.454095780849456787e-01,-8.121390342712402344e-01,-1.884204745292663574e-01,-8.630647063255310059e-01,-6.344269514083862305e-01,7.166701555252075195e-01,-5.017860531806945801e-01
-2.428156584501266479e-01,-2.015761584043502808e-01,3.217181861400604248e-01,-5.426538586616516113e-01,-9.668978303670883179e-02,-2.524879276752471924e-01,5.008230805397033691e-01,-2.637808024883270264e-01
-3.170478940010070801e-01,6.193369626998901367e-02,-8.362417668104171753e-02,-3.896320462226867676e-01,-4.524076879024505615e-01,-2.114743888378143311e-01,4.951170384883880615e-01,-4.961694180965423584e-01
-2.522615194320678711e-01,1.465495377779006958e-01,-2.405821233987808228e-01,-1.258200556039810181e-01,1.016442254185676575e-01,-9.433349370956420898e-01,-3.937589526176452637e-01,-3.869947791099548340e-01
3.661650791764259338e-02,-3.296267986297607422e-01,2.670614421367645264e-01,4.340272843837738037e-01,-2.288995534181594849e-01,-8.209583759307861328e-01,7.550693154335021973e-01,-6.229081153869628906e-01
-1.914462447166442871e-01,-1.074929311871528625e-01,3.358037769794464111e-01,1.895436793565750122e-01,4.746978580951690674e-01,-1.314928531646728516e+00,1.042089611291885376e-01,-8.656828403472900391e-01
-4.307082295417785645e-01,6.391448527574539185e-02,-6.912440061569213867e-01,-2.255243957042694092e-01,-6.261911392211914062e-01,-2.968192994594573975e-01,8.380298614501953125e-01,-4.693295657634735107e-01
-4.467599987983703613e-01,-1.190202981233596802e-01,2.965655177831649780e-02,-6.102027893066406250e-01,8.241543546319007874e-03,-4.553000032901763916e-01,4.726806879043579102e-01,-5.382789373397827148e-01
-5.536821484565734863e-02,-8.142559975385665894e-02,2.751261182129383087e-02,-5.915807560086250305e-02,-1.769809573888778687e-01,-6.201787590980529785e-01,5.583900809288024902e-01,-1.074080392718315125e-01
1.258644275367259979e-02,-1.719823479652404785e-01,1.462878007441759109e-02,2.429190874099731445e-01,-5.230914950370788574e-01,-7.472189664840698242e-01,2.919234931468963623e-01,-6.892016530036926270e-01
-2.453079670667648315e-01,-1.783919036388397217e-01,3.212403655052185059e-01,1.919001340866088867e-02,1.165432557463645935e-01,-6.834226250648498535e-01,6.970367431640625000e-01,-6.605963110923767090e-01
-2.017963379621505737e-01,1.621067672967910767e-01,-4.803172945976257324e-01,-1.265633553266525269e-01,-4.961650073528289795e-01,-5.026909112930297852e-01,8.643061518669128418e-01,-1.560932099819183350e-01
-1.715517938137054443e-01,2.114450335502624512e-01,2.417006194591522217e-01,-4.706799983978271484e-01,-1.882710903882980347e-01,-4.963133335113525391e-01,-1.096018254756927490e-01,-4.462454617023468018e-01
-8.845759928226470947e-02,-2.187072634696960449e-01,-1.275732368230819702e-01,1.866329312324523926e-01,-6.235678195953369141e-01,-5.111135244369506836e-01,3.825664818286895752e-01,-6.533412337303161621e-01
-1.274811923503875732e-01,8.806615322828292847e-02,8.159653097391128540e-02,3.437576889991760254e-01,2.662366330623626709e-01,-8.344403505325317383e-01,1.007039666175842285e+00,-9.655947983264923096e-02
-1.130547150969505310e-01,1.594496518373489380e-01,-1.090854182839393616e-01,-4.596830010414123535e-01,-3.915907144546508789e-01,-6.422654390335083008e-01,2.615897953510284424e-01,-2.808457911014556885e-01
-3.339841067790985107e-01,-9.542367607355117798e-02,-4.158788919448852539e-01,1.533650457859039307e-01,-3.144161105155944824e-01,-6.436617970466613770e-01,3.492920994758605957e-01,-7.006946802139282227e-01
-6.922862529754638672e-01,3.810627460479736328e-01,-2.253853231668472290e-01,-2.450113892555236816e-01,2.444585263729095459e-01,-3.063686490058898926e-01,8.189090490341186523e-01,-5.142067074775695801e-01
-1.290609985589981079e-01,8.212608844041824341e-02,-7.717358469963073730e-01,9.002771973609924316e-02,-9.640390276908874512e-01,-5.077263116836547852e-01,2.705629169940948486e-02,-4.706546068191528320e-01
2.652782201766967773e-01,-5.007529854774475098e-01,7.100473046302795410e-01,1.020767390727996826e-01,-1.556922644376754761e-01,-5.923863053321838379e-01,8.124184608459472656e-01,-1.219794619828462601e-02
-8.846160769462585449e-02,-4.050205275416374207e-02,-5.614373683929443359e-01,6.417243741452693939e-03,-5.879542827606201172e-01,-9.028237462043762207e-01,-2.374966740608215332e-01,-5.193161964416503906e-01
-4.600877463817596436e-01,5.370889306068420410e-01,-3.902660310268402100e-01,-3.388962149620056152e-01,-4.407897293567657471e-01,-5.517115816473960876e-02,-1.081359907984733582e-01,-4.160427749156951904e-01
-1.323828697204589844e-01,-7.597809284925460815e-02,-2.834801971912384033e-01,-1.972077190876007080e-01,-3.316005468368530273e-01,-9.992520809173583984e-01,6.384070217609405518e-02,-5.925520062446594238e-01
1.769124716520309448e-02,-4.113795757293701172e-01,9.703802317380905151e-02,2.759943008422851562e-01,-5.780216455459594727e-01,-7.922816276550292969e-01,4.945212900638580322e-01,-9.005351066589355469e-01
-4.026618599891662598e-01,4.303740561008453369e-01,1.760243326425552368e-01,-4.013422131538391113e-01,-2.382242679595947266e-01,1.177562773227691650e-02,2.302535474300384521e-01,-4.971628785133361816e-01
-1.765235513448715210e-01,2.339220792055130005e-01,5.719561502337455750e-02,-2.293484061956405640e-01,-2.691008746623992920e-01,-6.374043822288513184e-01,-1.322976350784301758e-01,-6.167557835578918457e-01
-4.410854279994964600e-01,-4.066006839275360107e-02,-1.168737336993217468e-01,8.816671371459960938e-02,-9.938512928783893585e-03,-3.438833951950073242e-01,4.269804954528808594e-01,-5.536223649978637695e-01
-2.092355042695999146e-01,-5.567254424095153809e-01,2.362737506628036499e-01,1.822205930948257446e-01,-2.285685762763023376e-02,-6.000189781188964844e-01,9.265885353088378906e-01,-6.294546723365783691e-01
-1.234516873955726624e-01,-5.899861454963684082e-01,4.936223477125167847e-02,-4.551439359784126282e-02,-5.597038939595222473e-02,-1.198666930198669434e+00,6.428228616714477539e-01,-8.169488906860351562e-01
-5.718758106231689453e-01,-1.028471514582633972e-01,-4.144001603126525879e-01,-3.083620965480804443e-01,1.757858842611312866e-01,-5.035901069641113281e-01,1.120528951287269592e-01,-3.649217188358306885e-01
-3.325588703155517578e-01,2.880663871765136719e-01,-4.358946084976196289e-01,-4.135122522711753845e-02,-1.272264868021011353e-01,-5.366733670234680176e-01,2.477403432130813599e-01,-2.018908709287643433e-01
-1.839027702808380127e-01,-5.494721978902816772e-02,-2.213032394647598267e-01,-1.577880978584289551e-01,-6.842193007469177246e-01,-3.195620775222778320e-01,-3.628370463848114014e-01,-6.189440488815307617e-01
-4.401807487010955811e-01,-9.434858709573745728e-02,-3.347912430763244629e-01,-1.751067191362380981e-01,-2.415157258510589600e-01,-8.492709398269653320e-01,4.355458617210388184e-01,-1.063284635543823242e+00
-2.405809313058853149e-01,1.570845097303390503e-01,-1.501213759183883667e-01,-4.092480242252349854e-01,1.528639048337936401e-01,-1.237524986267089844e+00,-1.831755042076110840e-01,-5.632534623146057129e-01
-3.866652548313140869e-01,-2.751240730285644531e-01,-2.957760095596313477e-01,6.454838812351226807e-02,-4.614985082298517227e-04,-8.023767471313476562e-01,3.809335827827453613e-01,-6.957768201828002930e-01
-2.158972620964050293e-01,-2.877334952354431152e-01,-5.882210731506347656e-01,-2.628844678401947021e-01,-1.044341087341308594e+00,-3.351916670799255371e-01,8.436761498451232910e-01,-6.191608309745788574e-01
-2.270750552415847778e-01,-1.398816257715225220e-01,-7.488165050745010376e-02,1.051533315330743790e-02,-3.164612650871276855e-01,-7.801055312156677246e-01,4.623956084251403809e-01,-8.790549635887145996e-01
-1.618940234184265137e-01,2.024516761302947998e-01,6.956629753112792969e-01,-6.207164525985717773e-01,1.598000228404998779e-01,-7.907004356384277344e-01,2.309933304786682129e-01,-6.804364919662475586e-01
2.186310291290283203e-02,-1.402383595705032349e-01,-5.204359441995620728e-02,-1.465932186692953110e-02,-4.028328359127044678e-01,-1.047035813331604004e+00,3.990258574485778809e-01,-6.234129667282104492e-01
7.231369614601135254e-02,-2.276028096675872803e-01,-7.046241313219070435e-03,-7.687133736908435822e-03,-6.698611974716186523e-01,-5.712039470672607422e-01,7.317051291465759277e-01,-3.509767651557922363e-01
9.177833050489425659e-02,-4.559521377086639404e-02,1.298781186342239380e-01,3.477601706981658936e-01,-4.297186136245727539e-01,-7.077935338020324707e-01,6.586059331893920898e-01,-4.212512075901031494e-01
1.881103962659835815e-01,-7.413533926010131836e-01,-3.996920883655548096e-01,4.826558232307434082e-01,-1.016391158103942871e+00,-1.052012085914611816e+00,6.452708244323730469e-01,-8.342213034629821777e-01
7.237663958221673965e-03,-3.529267907142639160e-01,-3.619518578052520752e-01,3.561921119689941406e-01,-8.699290752410888672e-01,-6.200753450393676758e-01,5.804819464683532715e-01,-6.328679919242858887e-01
-1.965120732784271240e-01,-3.815856277942657471e-01,-2.337865531444549561e-01,-2.734264135360717773e-01,-5.180072188377380371e-01,-5.551291704177856445e-01,7.480844259262084961e-01,-5.022878050804138184e-01
-1.914462447166442871e-01,-1.074929311871528625e-01,3.358037769794464111e-01,1.895436793565750122e-01,4.746978580951690674e-01,-1.314928531646728516e+00,1.042089611291885376e-01,-8.656828403472900391e-01
-1.390437930822372437e-01,-2.020999938249588013e-01,9.011591225862503052e-02,-1.422665566205978394e-01,-6.802947074174880981e-02,-8.068954348564147949e-01,4.164048731327056885e-01,-4.562450647354125977e-01
-6.315432488918304443e-02,-1.187273114919662476e-01,-1.561930179595947266e-01,1.202469244599342346e-01,-5.683987736701965332e-01,-8.707556128501892090e-01,-3.371686674654483795e-03,-8.805988430976867676e-01
-3.027527630329132080e-01,-4.288771376013755798e-02,-3.094399571418762207e-01,-1.299543976783752441e-01,-2.786739766597747803e-01,-8.217968344688415527e-01,4.110636413097381592e-01,-7.511478066444396973e-01
-4.284130036830902100e-01,2.065666764974594116e-01,-1.848785579204559326e-01,-5.244151353836059570e-01,1.034131720662117004e-01,-5.462159514427185059e-01,3.921828269958496094e-01,-2.319712638854980469e-01
-1.006687618792057037e-02,-2.493420988321304321e-01,-2.052355743944644928e-02,1.123115047812461853e-01,-3.094749450683593750e-01,-9.913023710250854492e-01,1.874217242002487183e-01,-6.458282470703125000e-01
-4.820332825183868408e-01,8.195128440856933594e-01,-4.560792148113250732e-01,-5.294782519340515137e-01,-1.263214647769927979e-01,-3.537111580371856689e-01,6.323253512382507324e-01,-1.012885794043540955e-01
-5.103250741958618164e-01,1.168469116091728210e-01,-7.113943994045257568e-02,-2.530304789543151855e-01,-5.867282673716545105e-02,-2.875456809997558594e-01,6.329236030578613281e-01,-6.232507824897766113e-01
-4.763485789299011230e-01,1.026455014944076538e-01,2.156357914209365845e-01,3.946209792047739029e-03,3.485131859779357910e-01,-4.383877813816070557e-01,6.324707865715026855e-01,-5.734604597091674805e-01
-2.577566504478454590e-01,4.201640188694000244e-01,3.617877662181854248e-01,-9.633511900901794434e-01,-3.259249329566955566e-01,-1.220405027270317078e-01,7.196798920631408691e-01,-2.785871624946594238e-01
